id,session_id,message,created_at
903,10338,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:17:00+00
904,10338,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:18:00+00
905,10339,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:18:00+00
906,10339,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:19:00+00
907,10339,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:20:00+00
908,10340,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:20:00+00
909,10340,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:21:00+00
910,10341,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:22:00+00
911,10341,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:23:00+00
912,10341,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:24:00+00
913,10342,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:24:00+00
914,10342,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:25:00+00
915,10342,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:26:00+00
916,10343,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:26:00+00
917,10343,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:27:00+00
918,10344,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:28:00+00
919,10344,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:29:00+00
920,10344,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:30:00+00
921,10345,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:30:00+00
922,10345,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:31:00+00
923,10345,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:32:00+00
924,10346,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:32:00+00
925,10346,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:33:00+00
926,10347,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:34:00+00
927,10347,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:35:00+00
928,10347,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:36:00+00
929,10348,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:36:00+00
930,10348,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:37:00+00
931,10348,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:38:00+00
932,10349,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:38:00+00
933,10349,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:39:00+00
934,10350,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:40:00+00
935,10350,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:41:00+00
936,10350,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:42:00+00
937,10351,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:42:00+00
938,10351,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:43:00+00
939,10351,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:44:00+00
940,10352,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:44:00+00
941,10352,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:45:00+00
942,10353,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:46:00+00
943,10353,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:47:00+00
944,10353,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:48:00+00
945,10354,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:48:00+00
946,10354,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:49:00+00
947,10354,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:50:00+00
948,10355,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:50:00+00
949,10355,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:51:00+00
950,10356,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:52:00+00
951,10356,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:53:00+00
952,10356,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:54:00+00
953,10357,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:54:00+00
954,10357,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:55:00+00
955,10357,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:56:00+00
956,10358,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:56:00+00
957,10358,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:57:00+00
958,10359,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:58:00+00
959,10359,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:59:00+00
960,10359,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:00:00+00
961,10360,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:00:00+00
962,10360,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:01:00+00
963,10360,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:02:00+00
964,10361,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:02:00+00
965,10361,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:03:00+00
966,10362,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:04:00+00
967,10362,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:05:00+00
968,10362,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:06:00+00
969,10363,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:06:00+00
970,10363,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:07:00+00
971,10363,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:08:00+00
972,10364,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:08:00+00
973,10364,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:09:00+00
974,10365,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:10:00+00
975,10365,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:11:00+00
976,10365,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:12:00+00
977,10366,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:12:00+00
978,10366,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:13:00+00
979,10366,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:14:00+00
980,10367,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:14:00+00
981,10367,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:15:00+00
982,10368,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:16:00+00
983,10368,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:17:00+00
984,10368,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:18:00+00
985,10369,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:18:00+00
986,10369,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:19:00+00
987,10369,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:20:00+00
988,10370,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:20:00+00
989,10370,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:21:00+00
990,10371,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:22:00+00
991,10371,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:23:00+00
992,10371,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:24:00+00
993,10372,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:24:00+00
994,10372,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:25:00+00
995,10372,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:26:00+00
996,10373,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:26:00+00
997,10373,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:27:00+00
998,10374,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:28:00+00
999,10374,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:29:00+00
1000,10374,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:30:00+00
1001,10375,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:30:00+00
1002,10375,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:31:00+00
1003,10375,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:32:00+00
